"","year","sport","count","country","gdp","pop"
"1314",2004,"Gymnastics",3,"Ukraine",64883060725.7003,47451600
"1315",2004,"Handball",15,"Ukraine",64883060725.7003,47451600
"1316",2004,"Judo",1,"Ukraine",64883060725.7003,47451600
"1317",2004,"Rowing",4,"Ukraine",64883060725.7003,47451600
"1318",2004,"Sailing",5,"Ukraine",64883060725.7003,47451600
"1319",2004,"Shooting",1,"Ukraine",64883060725.7003,47451600
"1320",2004,"Weightlifting",2,"Ukraine",64883060725.7003,47451600
"1321",2004,"Wrestling",2,"Ukraine",64883060725.7003,47451600
"1322",2004,"Aquatics",89,"United States",1.2274928e+13,292805298
"1323",2004,"Athletics",38,"United States",1.2274928e+13,292805298
"1324",2004,"Basketball",24,"United States",1.2274928e+13,292805298
"1325",2004,"Boxing",2,"United States",1.2274928e+13,292805298
"1326",2004,"Canoe / Kayak",1,"United States",1.2274928e+13,292805298
"1327",2004,"Cycling",3,"United States",1.2274928e+13,292805298
"1328",2004,"Equestrian",15,"United States",1.2274928e+13,292805298
"1329",2004,"Fencing",2,"United States",1.2274928e+13,292805298
"1330",2004,"Football",16,"United States",1.2274928e+13,292805298
"1331",2004,"Gymnastics",19,"United States",1.2274928e+13,292805298
"1332",2004,"Judo",1,"United States",1.2274928e+13,292805298
"1333",2004,"Rowing",18,"United States",1.2274928e+13,292805298
"1334",2004,"Sailing",4,"United States",1.2274928e+13,292805298
"1335",2004,"Shooting",3,"United States",1.2274928e+13,292805298
"1336",2004,"Softball",15,"United States",1.2274928e+13,292805298
"1337",2004,"Taekwondo",2,"United States",1.2274928e+13,292805298
"1338",2004,"Tennis",1,"United States",1.2274928e+13,292805298
"1339",2004,"Triathlon",1,"United States",1.2274928e+13,292805298
"1340",2004,"Volleyball",4,"United States",1.2274928e+13,292805298
"1341",2004,"Wrestling",6,"United States",1.2274928e+13,292805298
"1342",2004,"Boxing",2,"Uzbekistan",12030023547.8807,25864350
"1343",2004,"Wrestling",3,"Uzbekistan",12030023547.8807,25864350
"1344",2004,"Taekwondo",1,"Venezuela",112453382329.615,26327225
"1345",2004,"Weightlifting",1,"Venezuela",112453382329.615,26327225
"1346",2004,"Aquatics",3,"Zimbabwe",5805598400,12777511
"1347",2008,"Taekwondo",1,"Afghanistan",10190529882.4878,27294031
"1348",2008,"Judo",2,"Algeria",171000691877.714,34860715
"1349",2008,"Judo",2,"Algeria",171000691877.714,34860715
"1350",2008,"Basketball",12,"Argentina",361558037110.419,40382389
"1351",2008,"Cycling",2,"Argentina",361558037110.419,40382389
"1352",2008,"Football",18,"Argentina",361558037110.419,40382389
"1353",2008,"Hockey",16,"Argentina",361558037110.419,40382389
"1354",2008,"Judo",1,"Argentina",361558037110.419,40382389
"1355",2008,"Sailing",2,"Argentina",361558037110.419,40382389
"1356",2008,"Boxing",1,"Armenia",11662040713.8753,2908220
"1357",2008,"Weightlifting",3,"Armenia",11662040713.8753,2908220
"1358",2008,"Wrestling",2,"Armenia",11662040713.8753,2908220
"1359",2008,"Aquatics",70,"Australia",1052584601611.46,21249200
"1360",2008,"Athletics",4,"Australia",1052584601611.46,21249200
"1361",2008,"Basketball",12,"Australia",1052584601611.46,21249200
"1362",2008,"Canoe / Kayak",8,"Australia",1052584601611.46,21249200
"1363",2008,"Cycling",1,"Australia",1052584601611.46,21249200
"1364",2008,"Equestrian",5,"Australia",1052584601611.46,21249200
"1365",2008,"Hockey",17,"Australia",1052584601611.46,21249200
"1366",2008,"Rowing",8,"Australia",1052584601611.46,21249200
"1367",2008,"Sailing",6,"Australia",1052584601611.46,21249200
"1368",2008,"Shooting",1,"Australia",1052584601611.46,21249200
"1369",2008,"Softball",15,"Australia",1052584601611.46,21249200
"1370",2008,"Triathlon",2,"Australia",1052584601611.46,21249200
"1371",2008,"Aquatics",1,"Austria",430294287388.311,8321496
"1372",2008,"Canoe / Kayak",1,"Austria",430294287388.311,8321496
"1373",2008,"Judo",1,"Austria",430294287388.311,8321496
"1374",2008,"Boxing",1,"Azerbaijan",48852482960.0779,8763400
"1375",2008,"Judo",2,"Azerbaijan",48852482960.0779,8763400
"1376",2008,"Wrestling",4,"Azerbaijan",48852482960.0779,8763400
"1377",2008,"Athletics",5,"Bahamas",1.0526e+10,348676
"1378",2008,"Athletics",5,"Belgium",518625897172.99,10709973
"1379",2008,"Athletics",7,"Belarus",60763483146.0674,9527985
"1380",2008,"Canoe / Kayak",8,"Belarus",60763483146.0674,9527985
"1381",2008,"Gymnastics",7,"Belarus",60763483146.0674,9527985
"1382",2008,"Rowing",3,"Belarus",60763483146.0674,9527985
"1383",2008,"Weightlifting",3,"Belarus",60763483146.0674,9527985
"1384",2008,"Wrestling",2,"Belarus",60763483146.0674,9527985
"1385",2008,"Aquatics",2,"Brazil",1695824571927.15,192979029
"1386",2008,"Athletics",1,"Brazil",1695824571927.15,192979029
"1387",2008,"Football",36,"Brazil",1695824571927.15,192979029
"1388",2008,"Judo",3,"Brazil",1695824571927.15,192979029
"1389",2008,"Sailing",4,"Brazil",1695824571927.15,192979029
"1390",2008,"Taekwondo",1,"Brazil",1695824571927.15,192979029
"1391",2008,"Volleyball",28,"Brazil",1695824571927.15,192979029
"1392",2008,"Rowing",1,"Bulgaria",54409138498.3548,7492561
"1393",2008,"Wrestling",4,"Bulgaria",54409138498.3548,7492561
"1394",2008,"Aquatics",3,"Canada",1549131208997.19,33245773
"1395",2008,"Athletics",1,"Canada",1549131208997.19,33245773
"1396",2008,"Canoe / Kayak",2,"Canada",1549131208997.19,33245773
"1397",2008,"Equestrian",5,"Canada",1549131208997.19,33245773
"1398",2008,"Gymnastics",2,"Canada",1549131208997.19,33245773
"1399",2008,"Rowing",17,"Canada",1549131208997.19,33245773
"1400",2008,"Taekwondo",1,"Canada",1549131208997.19,33245773
"1401",2008,"Triathlon",1,"Canada",1549131208997.19,33245773
"1402",2008,"Wrestling",2,"Canada",1549131208997.19,33245773
"1403",2008,"Tennis",1,"Chile",179638496278.574,16661942
"1404",2008,"Aquatics",38,"China",4598206091384,1324655000
"1405",2008,"Archery",7,"China",4598206091384,1324655000
"1406",2008,"Athletics",2,"China",4598206091384,1324655000
"1407",2008,"Badminton",12,"China",4598206091384,1324655000
"1408",2008,"Boxing",4,"China",4598206091384,1324655000
"1409",2008,"Canoe / Kayak",2,"China",4598206091384,1324655000
"1410",2008,"Cycling",1,"China",4598206091384,1324655000
"1411",2008,"Fencing",5,"China",4598206091384,1324655000
"1412",2008,"Gymnastics",33,"China",4598206091384,1324655000
"1413",2008,"Hockey",16,"China",4598206091384,1324655000
"1414",2008,"Judo",4,"China",4598206091384,1324655000
"1415",2008,"Rowing",6,"China",4598206091384,1324655000
"1416",2008,"Sailing",2,"China",4598206091384,1324655000
"1417",2008,"Shooting",8,"China",4598206091384,1324655000
"1418",2008,"Table Tennis",12,"China",4598206091384,1324655000
"1419",2008,"Taekwondo",2,"China",4598206091384,1324655000
"1420",2008,"Tennis",2,"China",4598206091384,1324655000
"1421",2008,"Volleyball",16,"China",4598206091384,1324655000
"1422",2008,"Weightlifting",9,"China",4598206091384,1324655000
"1423",2008,"Wrestling",3,"China",4598206091384,1324655000
"1424",2008,"Athletics",1,"Cameroon",26409781215.1844,18907008
"1425",2008,"Weightlifting",1,"Colombia",243982437870.84,44901544
"1426",2008,"Wrestling",1,"Colombia",243982437870.84,44901544
"1427",2008,"Athletics",1,"Croatia",70481451449.4223,4434508
"1428",2008,"Gymnastics",1,"Croatia",70481451449.4223,4434508
"1429",2008,"Shooting",1,"Croatia",70481451449.4223,4434508
"1430",2008,"Taekwondo",2,"Croatia",70481451449.4223,4434508
"1431",2008,"Athletics",5,"Cuba",60806300000,11309754
"1432",2008,"Baseball",24,"Cuba",60806300000,11309754
"1433",2008,"Boxing",8,"Cuba",60806300000,11309754
"1434",2008,"Cycling",1,"Cuba",60806300000,11309754
"1435",2008,"Judo",6,"Cuba",60806300000,11309754
"1436",2008,"Shooting",1,"Cuba",60806300000,11309754
"1437",2008,"Taekwondo",1,"Cuba",60806300000,11309754
"1438",2008,"Wrestling",1,"Cuba",60806300000,11309754
"1439",2008,"Athletics",1,"Czech Republic",235718586901.129,10384603
"1440",2008,"Canoe / Kayak",2,"Czech Republic",235718586901.129,10384603
"1441",2008,"Rowing",1,"Czech Republic",235718586901.129,10384603
"1442",2008,"Shooting",3,"Czech Republic",235718586901.129,10384603
"1443",2008,"Aquatics",1,"Denmark",353361056079.716,5493621
"1444",2008,"Canoe / Kayak",2,"Denmark",353361056079.716,5493621
"1445",2008,"Cycling",4,"Denmark",353361056079.716,5493621
"1446",2008,"Equestrian",3,"Denmark",353361056079.716,5493621
"1447",2008,"Rowing",6,"Denmark",353361056079.716,5493621
"1448",2008,"Sailing",2,"Denmark",353361056079.716,5493621
"1449",2008,"Boxing",1,"Dominican Republic",48288967303.4896,9636520
"1450",2008,"Taekwondo",1,"Dominican Republic",48288967303.4896,9636520
"1451",2008,"Athletics",1,"Ecuador",61762635000,14447562
"1452",2008,"Judo",1,"Egypt",162818181818.182,80953881
"1453",2008,"Aquatics",11,"Spain",1635015380108.39,45954106
"1454",2008,"Basketball",12,"Spain",1635015380108.39,45954106
"1455",2008,"Canoe / Kayak",4,"Spain",1635015380108.39,45954106
"1456",2008,"Cycling",5,"Spain",1635015380108.39,45954106
"1457",2008,"Fencing",1,"Spain",1635015380108.39,45954106
"1458",2008,"Gymnastics",1,"Spain",1635015380108.39,45954106
"1459",2008,"Handball",14,"Spain",1635015380108.39,45954106
"1460",2008,"Hockey",16,"Spain",1635015380108.39,45954106
"1461",2008,"Sailing",4,"Spain",1635015380108.39,45954106
"1462",2008,"Tennis",3,"Spain",1635015380108.39,45954106
"1463",2008,"Athletics",1,"Estonia",24194039255.8957,1337090
"1464",2008,"Rowing",2,"Estonia",24194039255.8957,1337090
"1465",2008,"Athletics",7,"Ethiopia",27066912635.2228,83184892
"1466",2008,"Athletics",1,"Finland",283742493042.332,5313399
"1467",2008,"Rowing",2,"Finland",283742493042.332,5313399
"1468",2008,"Shooting",2,"Finland",283742493042.332,5313399
"1469",2008,"Aquatics",11,"France",2918382891460.38,64374989
"1470",2008,"Archery",3,"France",2918382891460.38,64374989
"1471",2008,"Athletics",2,"France",2918382891460.38,64374989
"1472",2008,"Boxing",3,"France",2918382891460.38,64374989
"1473",2008,"Canoe / Kayak",3,"France",2918382891460.38,64374989
"1474",2008,"Cycling",8,"France",2918382891460.38,64374989
"1475",2008,"Fencing",8,"France",2918382891460.38,64374989
"1476",2008,"Gymnastics",2,"France",2918382891460.38,64374989
"1477",2008,"Handball",15,"France",2918382891460.38,64374989
"1478",2008,"Judo",4,"France",2918382891460.38,64374989
"1479",2008,"Rowing",8,"France",2918382891460.38,64374989
"1480",2008,"Sailing",4,"France",2918382891460.38,64374989
"1481",2008,"Shooting",1,"France",2918382891460.38,64374989
"1482",2008,"Taekwondo",1,"France",2918382891460.38,64374989
"1483",2008,"Weightlifting",1,"France",2918382891460.38,64374989
"1484",2008,"Wrestling",2,"France",2918382891460.38,64374989
"1485",2008,"Aquatics",6,"United Kingdom",2890564338235.29,61806995
"1486",2008,"Athletics",4,"United Kingdom",2890564338235.29,61806995
"1487",2008,"Boxing",3,"United Kingdom",2890564338235.29,61806995
"1488",2008,"Canoe / Kayak",3,"United Kingdom",2890564338235.29,61806995
"1489",2008,"Cycling",19,"United Kingdom",2890564338235.29,61806995
"1490",2008,"Equestrian",6,"United Kingdom",2890564338235.29,61806995
"1491",2008,"Gymnastics",1,"United Kingdom",2890564338235.29,61806995
"1492",2008,"Modern Pentathlon",1,"United Kingdom",2890564338235.29,61806995
"1493",2008,"Rowing",23,"United Kingdom",2890564338235.29,61806995
"1494",2008,"Sailing",10,"United Kingdom",2890564338235.29,61806995
"1495",2008,"Taekwondo",1,"United Kingdom",2890564338235.29,61806995
"1496",2008,"Judo",1,"Georgia",12795044472.7663,4030000
"1497",2008,"Shooting",1,"Georgia",12795044472.7663,4030000
"1498",2008,"Wrestling",4,"Georgia",12795044472.7663,4030000
"1499",2008,"Aquatics",7,"Germany",3752365607148.09,82110097
"1500",2008,"Athletics",1,"Germany",3752365607148.09,82110097
"1501",2008,"Canoe / Kayak",18,"Germany",3752365607148.09,82110097
"1502",2008,"Cycling",5,"Germany",3752365607148.09,82110097
"1503",2008,"Equestrian",11,"Germany",3752365607148.09,82110097
"1504",2008,"Fencing",2,"Germany",3752365607148.09,82110097
"1505",2008,"Football",18,"Germany",3752365607148.09,82110097
"1506",2008,"Gymnastics",2,"Germany",3752365607148.09,82110097
"1507",2008,"Hockey",17,"Germany",3752365607148.09,82110097
"1508",2008,"Judo",1,"Germany",3752365607148.09,82110097
"1509",2008,"Modern Pentathlon",1,"Germany",3752365607148.09,82110097
"1510",2008,"Rowing",6,"Germany",3752365607148.09,82110097
"1511",2008,"Sailing",2,"Germany",3752365607148.09,82110097
"1512",2008,"Shooting",4,"Germany",3752365607148.09,82110097
"1513",2008,"Table Tennis",3,"Germany",3752365607148.09,82110097
"1514",2008,"Triathlon",1,"Germany",3752365607148.09,82110097
"1515",2008,"Weightlifting",1,"Germany",3752365607148.09,82110097
"1516",2008,"Wrestling",1,"Germany",3752365607148.09,82110097
"1517",2008,"Athletics",1,"Greece",354460802548.704,11077841
"1518",2008,"Rowing",2,"Greece",354460802548.704,11077841
"1519",2008,"Sailing",3,"Greece",354460802548.704,11077841
"1520",2008,"Taekwondo",1,"Greece",354460802548.704,11077841
"1521",2008,"Aquatics",16,"Hungary",157998423131.739,10038188
"1522",2008,"Canoe / Kayak",9,"Hungary",157998423131.739,10038188
"1523",2008,"Fencing",1,"Hungary",157998423131.739,10038188
"1524",2008,"Wrestling",1,"Hungary",157998423131.739,10038188
"1525",2008,"Badminton",5,"Indonesia",510228634992.255,236159276
"1526",2008,"Weightlifting",2,"Indonesia",510228634992.255,236159276
"1527",2008,"Boxing",1,"India",1186952757636.11,1197146906
"1528",2008,"Shooting",1,"India",1186952757636.11,1197146906
"1529",2008,"Wrestling",1,"India",1186952757636.11,1197146906
"1530",2008,"Taekwondo",1,"Iran",406070949553.87,72845542
"1531",2008,"Wrestling",1,"Iran",406070949553.87,72845542
"1532",2008,"Boxing",3,"Ireland",275020023436.356,4489544
"1533",2008,"Handball",14,"Iceland",17658408759.0494,317414
"1534",2008,"Sailing",1,"Israel",215840354626.533,7308800
"1535",2008,"Aquatics",2,"Italy",2390729163615.06,58826731
"1536",2008,"Archery",3,"Italy",2390729163615.06,58826731
"1537",2008,"Athletics",2,"Italy",2390729163615.06,58826731
"1538",2008,"Boxing",3,"Italy",2390729163615.06,58826731
"1539",2008,"Canoe / Kayak",3,"Italy",2390729163615.06,58826731
"1540",2008,"Cycling",1,"Italy",2390729163615.06,58826731
"1541",2008,"Fencing",16,"Italy",2390729163615.06,58826731
"1542",2008,"Judo",1,"Italy",2390729163615.06,58826731
"1543",2008,"Rowing",4,"Italy",2390729163615.06,58826731
"1544",2008,"Sailing",2,"Italy",2390729163615.06,58826731
"1545",2008,"Shooting",3,"Italy",2390729163615.06,58826731
"1546",2008,"Taekwondo",1,"Italy",2390729163615.06,58826731
"1547",2008,"Wrestling",1,"Italy",2390729163615.06,58826731
"1548",2008,"Athletics",17,"Jamaica",13678606692.2655,2790122
"1549",2008,"Aquatics",10,"Japan",5037908465114.48,128063000
"1550",2008,"Athletics",4,"Japan",5037908465114.48,128063000
"1551",2008,"Cycling",1,"Japan",5037908465114.48,128063000
"1552",2008,"Fencing",1,"Japan",5037908465114.48,128063000
"1553",2008,"Gymnastics",7,"Japan",5037908465114.48,128063000
"1554",2008,"Judo",7,"Japan",5037908465114.48,128063000
"1555",2008,"Softball",15,"Japan",5037908465114.48,128063000
"1556",2008,"Wrestling",6,"Japan",5037908465114.48,128063000
"1557",2008,"Boxing",2,"Kazakhstan",133441612246.798,15674000
"1558",2008,"Judo",1,"Kazakhstan",133441612246.798,15674000
"1559",2008,"Taekwondo",1,"Kazakhstan",133441612246.798,15674000
"1560",2008,"Weightlifting",4,"Kazakhstan",133441612246.798,15674000
"1561",2008,"Wrestling",5,"Kazakhstan",133441612246.798,15674000
"1562",2008,"Athletics",14,"Kenya",35895153327.8497,39148416
"1563",2008,"Wrestling",2,"Kyrgyzstan",5139957784.91084,5318700
"1564",2008,"Aquatics",2,"South Korea",1002219052967.54,49054708
"1565",2008,"Archery",9,"South Korea",1002219052967.54,49054708
"1566",2008,"Badminton",6,"South Korea",1002219052967.54,49054708
"1567",2008,"Baseball",24,"South Korea",1002219052967.54,49054708
"1568",2008,"Boxing",1,"South Korea",1002219052967.54,49054708
"1569",2008,"Fencing",1,"South Korea",1002219052967.54,49054708
"1570",2008,"Gymnastics",1,"South Korea",1002219052967.54,49054708
"1571",2008,"Handball",14,"South Korea",1002219052967.54,49054708
"1572",2008,"Judo",4,"South Korea",1002219052967.54,49054708
"1573",2008,"Shooting",2,"South Korea",1002219052967.54,49054708
"1574",2008,"Table Tennis",6,"South Korea",1002219052967.54,49054708
"1575",2008,"Taekwondo",4,"South Korea",1002219052967.54,49054708
"1576",2008,"Weightlifting",3,"South Korea",1002219052967.54,49054708
"1577",2008,"Wrestling",1,"South Korea",1002219052967.54,49054708
"1578",2008,"Athletics",1,"Latvia",35596016664.2304,2177322
"1579",2008,"Cycling",1,"Latvia",35596016664.2304,2177322
"1580",2008,"Weightlifting",1,"Latvia",35596016664.2304,2177322
"1581",2008,"Athletics",1,"Lithuania",47850551148.8365,3198231
"1582",2008,"Modern Pentathlon",2,"Lithuania",47850551148.8365,3198231
"1583",2008,"Sailing",1,"Lithuania",47850551148.8365,3198231
"1584",2008,"Wrestling",1,"Lithuania",47850551148.8365,3198231
"1585",2008,"Athletics",2,"Morocco",92507257783.5697,31596855
"1586",2008,"Badminton",1,"Malaysia",230813597937.526,27111069
"1587",2008,"Boxing",1,"Moldova",6054806100.8468,3570108
"1588",2008,"Aquatics",2,"Mexico",1109989038338.86,113661809
"1589",2008,"Taekwondo",2,"Mexico",1109989038338.86,113661809
"1590",2008,"Boxing",2,"Mongolia",5623216448.86851,2628131
"1591",2008,"Judo",1,"Mongolia",5623216448.86851,2628131
"1592",2008,"Shooting",1,"Mongolia",5623216448.86851,2628131
"1593",2008,"Boxing",1,"Mauritius",9990370016.30771,1244121
"1594",2008,"Aquatics",20,"Netherlands",936228211513.11,16445593
"1595",2008,"Cycling",1,"Netherlands",936228211513.11,16445593
"1596",2008,"Equestrian",4,"Netherlands",936228211513.11,16445593
"1597",2008,"Hockey",16,"Netherlands",936228211513.11,16445593
"1598",2008,"Judo",5,"Netherlands",936228211513.11,16445593
"1599",2008,"Rowing",11,"Netherlands",936228211513.11,16445593
"1600",2008,"Sailing",5,"Netherlands",936228211513.11,16445593
"1601",2008,"Athletics",5,"Nigeria",208064753766.47,150347390
"1602",2008,"Football",18,"Nigeria",208064753766.47,150347390
"1603",2008,"Taekwondo",1,"Nigeria",208064753766.47,150347390
"1604",2008,"Aquatics",2,"Norway",462554432624.114,4768212
"1605",2008,"Athletics",2,"Norway",462554432624.114,4768212
"1606",2008,"Canoe / Kayak",1,"Norway",462554432624.114,4768212
"1607",2008,"Handball",14,"Norway",462554432624.114,4768212
"1608",2008,"Rowing",1,"Norway",462554432624.114,4768212
"1609",2008,"Shooting",1,"Norway",462554432624.114,4768212
"1610",2008,"Taekwondo",1,"Norway",462554432624.114,4768212
"1611",2008,"Athletics",2,"New Zealand",133279679482.674,4259800
"1612",2008,"Cycling",5,"New Zealand",133279679482.674,4259800
"1613",2008,"Rowing",5,"New Zealand",133279679482.674,4259800
"1614",2008,"Sailing",1,"New Zealand",133279679482.674,4259800
"1615",2008,"Triathlon",1,"New Zealand",133279679482.674,4259800
"1616",2008,"Athletics",1,"Panama",25155888600,3516268
"1617",2008,"Athletics",2,"Poland",533815789473.684,38125759
"1618",2008,"Canoe / Kayak",2,"Poland",533815789473.684,38125759
"1619",2008,"Cycling",1,"Poland",533815789473.684,38125759
"1620",2008,"Fencing",4,"Poland",533815789473.684,38125759
"1621",2008,"Gymnastics",1,"Poland",533815789473.684,38125759
"1622",2008,"Rowing",8,"Poland",533815789473.684,38125759
"1623",2008,"Weightlifting",1,"Poland",533815789473.684,38125759
"1624",2008,"Wrestling",1,"Poland",533815789473.684,38125759
"1625",2008,"Athletics",1,"Portugal",262007590449.685,10558177
"1626",2008,"Triathlon",1,"Portugal",262007590449.685,10558177
"1627",2008,"Gymnastics",1,"North Korea",NA,24335146
"1628",2008,"Judo",3,"North Korea",NA,24335146
"1629",2008,"Weightlifting",2,"North Korea",NA,24335146
"1630",2008,"Athletics",1,"Romania",213605065703.283,20537875
"1631",2008,"Fencing",2,"Romania",213605065703.283,20537875
"1632",2008,"Gymnastics",7,"Romania",213605065703.283,20537875
"1633",2008,"Judo",1,"Romania",213605065703.283,20537875
"1634",2008,"Rowing",11,"Romania",213605065703.283,20537875
"1635",2008,"Athletics",1,"South Africa",287099991516.9,50412129
"1636",2008,"Aquatics",27,"Russia",1660844408499.61,142742350
"1637",2008,"Archery",1,"Russia",1660844408499.61,142742350
"1638",2008,"Athletics",27,"Russia",1660844408499.61,142742350
"1639",2008,"Basketball",12,"Russia",1660844408499.61,142742350
"1640",2008,"Boxing",3,"Russia",1660844408499.61,142742350
"1641",2008,"Canoe / Kayak",5,"Russia",1660844408499.61,142742350
"1642",2008,"Cycling",3,"Russia",1660844408499.61,142742350
"1643",2008,"Fencing",4,"Russia",1660844408499.61,142742350
"1644",2008,"Gymnastics",9,"Russia",1660844408499.61,142742350
"1645",2008,"Handball",14,"Russia",1660844408499.61,142742350
"1646",2008,"Modern Pentathlon",1,"Russia",1660844408499.61,142742350
"1647",2008,"Shooting",4,"Russia",1660844408499.61,142742350
"1648",2008,"Tennis",3,"Russia",1660844408499.61,142742350
"1649",2008,"Volleyball",12,"Russia",1660844408499.61,142742350
"1650",2008,"Weightlifting",7,"Russia",1660844408499.61,142742350
"1651",2008,"Wrestling",11,"Russia",1660844408499.61,142742350
"1652",2008,"Table Tennis",3,"Singapore",192225881687.752,4839396
"1653",2008,"Aquatics",1,"Slovenia",55589849128.4605,2021316
"1654",2008,"Athletics",1,"Slovenia",55589849128.4605,2021316
"1655",2008,"Judo",1,"Slovenia",55589849128.4605,2021316
"1656",2008,"Sailing",1,"Slovenia",55589849128.4605,2021316
"1657",2008,"Shooting",1,"Slovenia",55589849128.4605,2021316
"1658",2008,"Aquatics",14,"Serbia",49259526052.7426,7350222
"1659",2008,"Tennis",1,"Serbia",49259526052.7426,7350222
"1660",2008,"Athletics",1,"Sudan",54526580231.5568,32955496
"1661",2008,"Cycling",4,"Switzerland",554363487120.303,7647675
"1662",2008,"Equestrian",4,"Switzerland",554363487120.303,7647675
"1663",2008,"Judo",1,"Switzerland",554363487120.303,7647675
"1664",2008,"Tennis",2,"Switzerland",554363487120.303,7647675
"1665",2008,"Canoe / Kayak",8,"Slovakia",100324627215.468,5379233
"1666",2008,"Shooting",1,"Slovakia",100324627215.468,5379233
"1667",2008,"Wrestling",1,"Slovakia",100324627215.468,5379233
"1668",2008,"Cycling",2,"Sweden",513965650650.119,9219637
"1669",2008,"Equestrian",1,"Sweden",513965650650.119,9219637
"1670",2008,"Sailing",2,"Sweden",513965650650.119,9219637
"1671",2008,"Tennis",2,"Sweden",513965650650.119,9219637
"1672",2008,"Boxing",2,"Thailand",291383081231.82,66545760
"1673",2008,"Taekwondo",1,"Thailand",291383081231.82,66545760
"1674",2008,"Weightlifting",1,"Thailand",291383081231.82,66545760
"1675",2008,"Judo",1,"Tajikistan",5161336170.46084,7309728
"1676",2008,"Wrestling",1,"Tajikistan",5161336170.46084,7309728
"1677",2008,"Canoe / Kayak",1,"Togo",3163416242.05877,6161796
"1678",2008,"Taekwondo",2,"Taiwan",NA,NA
"1679",2008,"Weightlifting",2,"Taiwan",NA,NA
"1680",2008,"Athletics",5,"Trinidad and Tobago",27870257894.2347,1315372
"1681",2008,"Aquatics",1,"Tunisia",44856586316.0458,10407336
"1682",2008,"Athletics",2,"Turkey",764335657318.479,70440032
"1683",2008,"Boxing",1,"Turkey",764335657318.479,70440032
"1684",2008,"Taekwondo",2,"Turkey",764335657318.479,70440032
"1685",2008,"Weightlifting",1,"Turkey",764335657318.479,70440032
"1686",2008,"Wrestling",2,"Turkey",764335657318.479,70440032
"1687",2008,"Aquatics",2,"Ukraine",179992405832.321,46258200
"1688",2008,"Archery",1,"Ukraine",179992405832.321,46258200
"1689",2008,"Athletics",5,"Ukraine",179992405832.321,46258200
"1690",2008,"Boxing",2,"Ukraine",179992405832.321,46258200
"1691",2008,"Canoe / Kayak",2,"Ukraine",179992405832.321,46258200
"1692",2008,"Cycling",1,"Ukraine",179992405832.321,46258200
"1693",2008,"Fencing",4,"Ukraine",179992405832.321,46258200
"1694",2008,"Gymnastics",2,"Ukraine",179992405832.321,46258200
"1695",2008,"Judo",1,"Ukraine",179992405832.321,46258200
"1696",2008,"Modern Pentathlon",1,"Ukraine",179992405832.321,46258200
"1697",2008,"Shooting",3,"Ukraine",179992405832.321,46258200
"1698",2008,"Weightlifting",2,"Ukraine",179992405832.321,46258200
"1699",2008,"Wrestling",5,"Ukraine",179992405832.321,46258200
"1700",2008,"Aquatics",94,"United States",1.4718582e+13,304093966
"1701",2008,"Athletics",29,"United States",1.4718582e+13,304093966
"1702",2008,"Baseball",24,"United States",1.4718582e+13,304093966
"1703",2008,"Basketball",24,"United States",1.4718582e+13,304093966
"1704",2008,"Boxing",1,"United States",1.4718582e+13,304093966
"1705",2008,"Cycling",5,"United States",1.4718582e+13,304093966
"1706",2008,"Equestrian",6,"United States",1.4718582e+13,304093966
"1707",2008,"Fencing",13,"United States",1.4718582e+13,304093966
"1708",2008,"Football",18,"United States",1.4718582e+13,304093966
"1709",2008,"Gymnastics",20,"United States",1.4718582e+13,304093966
"1710",2008,"Judo",1,"United States",1.4718582e+13,304093966
"1711",2008,"Rowing",19,"United States",1.4718582e+13,304093966
"1712",2008,"Sailing",2,"United States",1.4718582e+13,304093966
"1713",2008,"Shooting",6,"United States",1.4718582e+13,304093966
"1714",2008,"Softball",15,"United States",1.4718582e+13,304093966
"1715",2008,"Taekwondo",3,"United States",1.4718582e+13,304093966
"1716",2008,"Tennis",4,"United States",1.4718582e+13,304093966
"1717",2008,"Volleyball",28,"United States",1.4718582e+13,304093966
"1718",2008,"Wrestling",3,"United States",1.4718582e+13,304093966
"1719",2008,"Gymnastics",2,"Uzbekistan",29549438883.8338,27302800
"1720",2008,"Judo",2,"Uzbekistan",29549438883.8338,27302800
"1721",2008,"Wrestling",2,"Uzbekistan",29549438883.8338,27302800
"1722",2008,"Taekwondo",1,"Venezuela",315953388510.678,28141701
"1723",2008,"Weightlifting",1,"Vietnam",99130304099.1274,86707801
"1724",2008,"Aquatics",4,"Zimbabwe",4415702800,13558469
"1725",2012,"Taekwondo",1,"Afghanistan",20536542736.7297,30696958
"1726",2012,"Athletics",1,"Algeria",209058991952.125,37565847
"1727",2012,"Athletics",1,"Algeria",209058991952.125,37565847
"1728",2012,"Hockey",16,"Argentina",545982375701.128,42096739
"1729",2012,"Sailing",2,"Argentina",545982375701.128,42096739
"1730",2012,"Taekwondo",1,"Argentina",545982375701.128,42096739
"1731",2012,"Tennis",1,"Argentina",545982375701.128,42096739
"1732",2012,"Wrestling",2,"Armenia",10619320048.5857,2881922
"1733",2012,"Aquatics",46,"Australia",1543411012579.91,22742475
"1734",2012,"Athletics",3,"Australia",1543411012579.91,22742475
"1735",2012,"Basketball",12,"Australia",1543411012579.91,22742475
"1736",2012,"Canoe",5,"Australia",1543411012579.91,22742475
"1737",2012,"Cycling",10,"Australia",1543411012579.91,22742475
